,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_RFc_RFa,DIFF_MFc_RFc,DIFF_MFc_RFa,YEAR
2004,3,Out,Collected,0.0,C2018042674-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2005,3,Out,Collected,0.0,C2018042797-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2006,3,Out,Collected,0.0,C2018042841-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2007,3,Out,Collected,0.0,C2018042879-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2008,3,Out,Collected,0.0,C2018042952-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2009,3,Out,Collected,0.0,C2018046560-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
2010,3,Out,Collected,0.0,C2018046933-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2011,3,Out,Collected,0.0,C2018046938-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2012,3,Out,Collected,0.0,C2018046940-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2013,3,Out,Collected,0.0,C2018046943-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2014,3,Out,Collected,0.0,C2018046948-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2015,3,Out,Collected,0.0,C2018046955-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2016,3,Out,Collected,0.0,C2018046978-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2017,3,Out,Collected,0.0,C2018046981-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2018,3,Out,Collected,0.0,C2018046999-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2019,3,Out,Collected,0.0,C2018047038-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2020,3,Out,Collected,0.0,C2018047050-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2021,3,Out,Collected,0.0,C2018047057-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2022,3,Out,Collected,0.0,C2018047059-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2023,3,Out,Collected,0.0,C2018047062-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2024,3,Out,Collected,0.0,C2018047068-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2025,3,Out,Collected,0.0,C2018047081-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2026,3,Out,Collected,0.0,C2018047090-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2027,3,Out,Collected,0.0,C2018047092-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2028,3,Out,Collected,0.0,C2018047095-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2029,3,Out,Collected,0.0,C2018047097-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2030,3,Out,Collected,0.0,C2018047100-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2031,3,Out,Collected,0.0,C2018047101-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2032,3,Out,Collected,0.0,C2018047106-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2033,3,Out,Collected,0.0,C2018047168-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2034,3,Out,Collected,0.0,C2018047171-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2035,3,Out,Collected,0.0,C2018047176-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2036,3,Out,Collected,0.0,C2018047701-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2037,3,Out,Collected,0.0,C2018047704-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2038,3,Out,Collected,0.0,C2018047705-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2039,3,Out,Collected,0.0,C2018047706-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2040,3,Out,Collected,0.0,C2018047707-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2041,3,Out,Collected,0.0,C2018047710-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2042,3,Out,Collected,0.0,C2018047712-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2043,3,Out,Collected,0.0,C2018047716-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2044,3,Out,Collected,0.0,C2018047722-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2045,3,Out,Collected,0.0,C2018047725-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2046,3,Out,Collected,0.0,C2018047730-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2047,3,Out,Collected,0.0,C2018047731-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2048,3,Out,Collected,0.0,C2018047734-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2049,3,Out,Collected,0.0,C2018047736-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2050,3,Out,Collected,0.0,C2018047739-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2051,3,Out,Collected,0.0,C2018047742-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2052,3,Out,Collected,0.0,C2018047744-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,9163.53,-0.0030000000006111804,794.473,794.4699999999993,2017
2053,3,Out,Collected,0.0,C2018048953-0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,27486.0,14976.0,27485.922468746416,0.07753125358431134,-12510.0,-12509.922468746416,2017
2054,3,Out,Collected,0.0,C2018048953-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-23374.688403,-31427.955,-23374.622468746416,-0.06593425358369132,-8053.266597000002,-8053.332531253585,2017
2055,3,Out,Collected,0.0,M2014000355-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,433417.242168,447582.732,241318.47000000003,192098.772168,14165.489831999992,206264.262,2017
2056,3,Out,Collected,0.0,M2015009165-1,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,-60731.844,-28502.25,-48358.27755180723,-12373.566448192767,32229.593999999997,19856.02755180723,2017
2057,3,Out,Collected,0.0,M2015009165-1,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,205691.86275,276558.75,163783.99755180723,41907.86519819277,70866.88725,112774.75244819277,2017
2058,3,Out,Collected,0.0,M2015014561-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,208659.22076999999,280548.45,166147.8,42511.42077,71889.22923000003,114400.65000000002,2017
2059,3,Out,Collected,0.0,M2015014567-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,155867.223996,209568.06000000003,124111.44,31755.783995999984,53700.83600400004,85456.62000000002,2017
2060,3,Out,Collected,0.0,M2015014569-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,174885.291306,235138.41000000003,139254.84,35630.451306,60253.11869400003,95883.57000000004,2017
2061,3,Out,Collected,0.0,M2015014570-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,191812.720011,257897.83500000002,152733.54,39079.18001099999,66085.11498900002,105164.29500000001,2017
2062,3,Out,Collected,0.0,M2016002198-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,929109.258,1084314.0,783080.3,146028.95799999998,155204.74199999997,301233.69999999995,2017
2063,3,Out,Collected,0.0,M2016003059-1,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,0.0,0.0,0.0,0.0,0.0,0.0,2017
2064,3,Out,Collected,0.0,M2016003425-1,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,0.0,2017
2065,3,Out,Collected,0.0,M2016017981-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,80449.09407,32524.74,75338.35,5110.744070000001,-47924.35407,-42813.61,2017
2066,3,Out,Collected,0.0,M2016018041-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8581.43,582.0969999999998,794.473,1376.5699999999997,2017
2067,3,Out,Collected,0.0,M2016018042-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8581.43,582.0969999999998,794.473,1376.5699999999997,2017
2068,3,Out,Collected,0.0,M2017000071-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-36101.333999999995,-37366.0,-34919.42457088664,-1181.9094291133588,-1264.6660000000047,-2446.5754291133635,2017
2069,3,Out,Collected,0.0,M2017000071-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,42542.22,14140.0,41149.44457088664,1392.7754291133606,-28402.22,-27009.44457088664,2017
2070,3,Out,Collected,0.0,M2017000085-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,139530.25107,144090.555,134961.41999999998,4568.831070000015,4560.303929999995,9129.13500000001,2017
2071,3,Out,Collected,0.0,M2017000412-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-27574.761456,-11148.192000000001,-26671.794200719454,-902.9672552805459,16426.569455999997,15523.602200719453,2017
2072,3,Out,Collected,0.0,M2017000412-0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,83855.09200199999,44809.677,81109.16064055686,2745.9313614431303,-39045.41500199999,-36299.48364055686,2017
2073,3,Out,Collected,0.0,M2017000412-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,90458.139294,98789.53300000001,87495.98356016261,2962.1557338373823,8331.393706000017,11293.5494398374,2017
2074,3,Out,Collected,0.0,M2017001122-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,12800.45925,14012.25,12381.300000000001,419.1592499999988,1211.7907500000001,1630.949999999999,2017
2075,3,Out,Collected,0.0,M2017001477-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-4263.829884,-4656.5380000000005,-4124.26185396168,-139.5680300383201,-392.7081160000007,-532.2761460383208,2017
2076,3,Out,Collected,0.0,M2017001477-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,5154.318257999999,5642.266,4985.60185396168,168.71640403831952,487.9477420000003,656.6641460383198,2017
2077,3,Out,Collected,0.0,M2017002959-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-20190.968225999997,-7716.7080000000005,-19529.839148936164,-661.1290770638334,12474.260225999997,11813.131148936163,2017
2078,3,Out,Collected,0.0,M2017002959-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,56690.026173,76221.40500000001,54833.77914893616,1856.2470240638359,19531.378827000015,21387.62585106385,2017
2079,3,Out,Collected,0.0,M2017003047-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2080,3,Out,Collected,0.0,M2017003111-1,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,0.0,0.0,0.0,0.0,0.0,0.0,2017
2081,3,Out,Collected,0.0,M2017003350-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,2576584.6838159994,984734.9280000001,2492194.62,84390.06381599931,-1591849.7558159993,-1507459.692,2017
2082,3,Out,Collected,0.0,M2017003967-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,362313.3056399999,138471.12,350446.57,11866.735639999912,-223842.18563999992,-211975.45,2017
2083,3,Out,Collected,0.0,M2017003970-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,113901.46481999998,43531.560000000005,110170.89,3730.57481999998,-70369.90481999997,-66639.32999999999,2017
2084,3,Out,Collected,0.0,M2017004008-0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,1047552.6154337998,1227627.8178,1013247.58,34305.03543379984,180075.20236620028,214380.23780000012,2017
2085,3,Out,Collected,0.0,M2017004212-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2086,3,Out,Collected,0.0,M2017004450-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2087,3,Out,Collected,0.0,M2017004453-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2088,3,Out,Collected,0.0,M2017004455-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2089,3,Out,Collected,0.0,M2017004458-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2090,3,Out,Collected,0.0,M2017004459-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2091,3,Out,Collected,0.0,M2017004461-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2092,3,Out,Collected,0.0,M2017004462-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2093,3,Out,Collected,0.0,M2017004464-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2094,3,Out,Collected,0.0,M2017004465-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2095,3,Out,Collected,0.0,M2017004500-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2096,3,Out,Collected,0.0,M2017004501-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2097,3,Out,Collected,0.0,M2017004502-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2098,3,Out,Collected,0.0,M2017004503-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2099,3,Out,Collected,0.0,M2017004504-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2100,3,Out,Collected,0.0,M2017004506-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2101,3,Out,Collected,0.0,M2017004508-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2102,3,Out,Collected,0.0,M2017004539-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2103,3,Out,Collected,0.0,M2017004540-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2104,3,Out,Collected,0.0,M2017004541-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2105,3,Out,Collected,0.0,M2017004543-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2106,3,Out,Collected,0.0,M2017004545-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2107,3,Out,Collected,0.0,M2017004550-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2108,3,Out,Collected,0.0,M2017004551-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2109,3,Out,Collected,0.0,M2017004574-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2110,3,Out,Collected,0.0,M2017004575-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2111,3,Out,Collected,0.0,M2017004576-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2112,3,Out,Collected,0.0,M2017004577-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2113,3,Out,Collected,0.0,M2017004578-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2114,3,Out,Collected,0.0,M2017004580-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2115,3,Out,Collected,0.0,M2017004583-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2116,3,Out,Collected,0.0,M2017004584-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2117,3,Out,Collected,0.0,M2017004585-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2118,3,Out,Collected,0.0,M2017004586-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2119,3,Out,Collected,0.0,M2017004587-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2120,3,Out,Collected,0.0,M2017004779-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,36199.062,32661.0,48838.48,-12639.418000000005,-3538.061999999998,-16177.480000000003,2017
2121,3,Out,Collected,0.0,M2017004821-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2122,3,Out,Collected,0.0,M2017004824-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-9958.0,-8380.50690737834,-283.6910926216606,-1293.8019999999997,-1577.4930926216603,2017
2123,3,Out,Collected,0.0,M2017004824-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12364.0,10262.20690737834,347.3890926216591,1754.4040000000005,2101.7930926216595,2017
2124,3,Out,Collected,0.0,M2017004825-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2125,3,Out,Collected,0.0,M2017004827-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2126,3,Out,Collected,0.0,M2017004829-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2127,3,Out,Collected,0.0,M2017004834-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2128,3,Out,Collected,0.0,M2017004836-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2129,3,Out,Collected,0.0,M2017004838-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2130,3,Out,Collected,0.0,M2017004842-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
2131,3,Out,Collected,0.0,M2017004843-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9163.527,9958.0,8863.480000000001,300.04699999999866,794.473,1094.5199999999986,2017
